EventID,event_name,SampleID,sample,tblSampleID,ices_area,fao_code,catch_date,age,length,weight,maturity,sex,prep_method,stock,reader_number,expertise,country,institute,iso_code,reader,AnnotationID,FishID,IsApproved,strata,AQ_Score,Edge,Nucleus,Comment,tblSmartImageID,ImageName
534,IMR North Sea herring age reading (internal),38419_029,92145,126317,27.4.a,27.4.a,18/05/2022 00:00:00,2,225,122,,M,Whole in Entellan,her.27.3a47d,10,1,NORWAY,,NO,R10 NO,787264,38419_029,1,27.4.a,AQ1,,,,92145,38419_029.jpg
534,IMR North Sea herring age reading (internal),38419_029,92145,126317,27.4.a,27.4.a,18/05/2022 00:00:00,2,225,122,,M,Whole in Entellan,her.27.3a47d,12,1,NORWAY,,NO,R12 NO,802245,38419_029,1,27.4.a,AQ1,,,,92145,38419_029.jpg
534,IMR North Sea herring age reading (internal),38419_029,92145,126317,27.4.a,27.4.a,18/05/2022 00:00:00,2,225,122,,M,Whole in Entellan,her.27.3a47d,14,1,NORWAY,,NO,R14 NO,786842,38419_029,1,27.4.a,AQ1,,,,92145,38419_029.jpg
534,IMR North Sea herring age reading (internal),38419_029,92145,126317,27.4.a,27.4.a,18/05/2022 00:00:00,2,225,122,,M,Whole in Entellan,her.27.3a47d,16,1,NORWAY,,NO,R16 NO,788132,38419_029,1,27.4.a,AQ1,,,,92145,38419_029.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,2,1,NORWAY,,NO,R02 NO,754826,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,4,1,NORWAY,,NO,R04 NO,779575,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,6,1,NORWAY,,NO,R06 NO,789517,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,10,1,NORWAY,,NO,R10 NO,787274,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,12,1,NORWAY,,NO,R12 NO,802251,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,14,1,NORWAY,,NO,R14 NO,786848,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
